uuid,name,viaf_id,gnd_id,best_qid,best_label,best_description,best_score,best_reasons,second_qid,second_score,action,signal_source,all_candidates
3cc5e3db-8724-4408-9025-b4d71b51daa6,"Levy, Sara",,,Q105363663,Sara Levy,"holocaust victim, b. 1865-06-20",15,search_rank_0|p31_human,Q1599239,15,manual,name,"[{""qid"": ""Q105363663"", ""label"": ""Sara Levy"", ""desc"": ""holocaust victim, b. 1865-06-20"", ""score"": 15}, {""qid"": ""Q1599239"", ""label"": ""Sara Levy"", ""desc"": ""deutsche Cembalistin"", ""score"": 15}, {""qid"": ""Q105463641"", ""label"": ""Sara Levy"", ""desc"": ""holocaust victim, b. 1870-06-01"", ""score"": 11}, {""qid"": ""Q105363024"", ""label"": ""Sara Levy"", ""desc"": ""holocaust victim, b. 1854-10-25"", ""score"": 9}, {""qid"": ""Q105461710"", ""label"": ""Sara Wirtheim"", ""desc"": ""holocaust victim, b. 1890-09-20"", ""score"": 9}, {""qid"": ""Q24005073"", ""label"": ""Sara Levy"", ""desc"": ""spanische Synchronschwimmerin"", ""score"": 7}, {""qid"": ""Q106468014"", ""label"": ""Sara Levy"", ""desc"": ""Holocaust victim, b. 1858-06-10"", ""score"": 5}, {""qid"": ""Q105454829"", ""label"": ""Sara Nussbaum"", ""desc"": ""holocaust victim, b. 1883-12-02"", ""score"": 5}, {""qid"": ""Q105363662"", ""label"": ""Sara Levy"", ""desc"": ""holocaust victim, b. 1859-07-08"", ""score"": 5}]"
a2cde095-f8e0-4c23-97c6-9431483620b6,"Levysohn, Hartog",,,,,,0,,,0,manual,name,[]
3d5f2bdf-b85e-45fd-bfc6-d053a6ab3e0e,"Lindau, Baruch",,,Q6675110,Baruch Lindau,"mathematician, writer and translator",17,search_rank_0|p31_human|has_sitelinks,Q111588463,15,manual,name,"[{""qid"": ""Q6675110"", ""label"": ""Baruch Lindau"", ""desc"": ""mathematician, writer and translator"", ""score"": 17}, {""qid"": ""Q111588463"", ""label"": ""Benjamin Lindauer"", ""desc"": ""(1839-1922)"", ""score"": 15}]"
150b36c1-206b-41b0-be92-e5ada4370b6b,"Lipmann, Nathan",,,,,,0,,,0,manual,name,[]
df1d1f47-a180-492c-9b8e-3dd43ef9b992,"Lobethal, Avigdor",,,,,,0,,,0,manual,name,[]
a2459680-87fa-4876-9387-9a17b05b6419,Löb Hamm,,,,,,0,,,0,manual,name,[]
d6ee998d-b046-4833-b433-5ae34ab4b486,"Löwe, Joel",,,Q21262765,"Löwe, Joel",encyclopedic article,17,search_rank_0|name_exact|has_sitelinks,Q12407888,15,manual,name,"[{""qid"": ""Q21262765"", ""label"": ""Löwe, Joel"", ""desc"": ""encyclopedic article"", ""score"": 17}, {""qid"": ""Q12407888"", ""label"": ""Joel Löwe"", ""desc"": ""German biblical scholar"", ""score"": 15}, {""qid"": ""Q116212211"", ""label"": ""Joel Löwenstein"", ""desc"": ""German-American painter and graphic designer (1887–1964)"", ""score"": 13}, {""qid"": ""Q105365556"", ""label"": ""Joel Löwenthal"", ""desc"": ""Holocaust victim (born 1877)"", ""score"": 9}]"
f5c07f59-a419-47d9-8259-20a605aee59d,"Löwe, Joel",,,Q21262765,"Löwe, Joel",encyclopedic article,17,search_rank_0|name_exact|has_sitelinks,Q12407888,15,manual,name,"[{""qid"": ""Q21262765"", ""label"": ""Löwe, Joel"", ""desc"": ""encyclopedic article"", ""score"": 17}, {""qid"": ""Q12407888"", ""label"": ""Joel Löwe"", ""desc"": ""German biblical scholar"", ""score"": 15}, {""qid"": ""Q116212211"", ""label"": ""Joel Löwenstein"", ""desc"": ""German-American painter and graphic designer (1887–1964)"", ""score"": 13}, {""qid"": ""Q105365556"", ""label"": ""Joel Löwenthal"", ""desc"": ""Holocaust victim (born 1877)"", ""score"": 9}]"
8e9c6a22-94f2-4a82-8266-ac0bd081968d,"Löwenstamm, Chaim ben Arije Löb",,,,,,0,,,0,manual,name,[]
e8a38228-f528-48a8-9264-5c0723bf0819,"Löwenstamm, Jaacov Moses",,,,,,0,,,0,manual,name,[]
acc93788-cc9c-4175-9d98-899717377f1e,"Löwenstein, N. J.",,,,,,0,,,0,manual,name,[]
c4b8da3b-ac6e-4d72-8c77-6e565674f9cd,"Löwysohn, Salomon",,,,,,0,,,0,manual,name,[]
478bc1ef-677d-40c4-85d9-f698513a6ba0,Lübeschütz,,,,,,0,,,0,manual,name,[]
f3fbea30-96b8-4679-9011-5adc21ee61d4,"Lüpschütz, Selig",,,,,,0,,,0,manual,name,[]
684eb17d-7c14-49d7-ae9f-5d003822680d,"Luzzatto, Ephraim",,,,,,0,,,0,manual,name,[]
0ccb21e6-ec4d-4b13-932f-3f984d1e6670,"Maimon, Salomon",,,Q27586655,"Maimon, Salomon",entry in the Allgemeine Deutsche Biographie,17,search_rank_0|name_exact|has_sitelinks,Q465763,15,manual,name,"[{""qid"": ""Q27586655"", ""label"": ""Maimon, Salomon"", ""desc"": ""entry in the Allgemeine Deutsche Biographie"", ""score"": 17}, {""qid"": ""Q465763"", ""label"": ""Salomon Maimon"", ""desc"": ""Lithuanian Jewish philosopher (1753–1800)"", ""score"": 15}, {""qid"": ""Q60568427"", ""label"": ""Salomon Maimon and the Rise of Spinozism in German Idealism"", ""desc"": ""article"", ""score"": 6}, {""qid"": ""Q59399161"", ""label"": ""Salomon Maimon has a Memorial"", ""desc"": """", ""score"": 4}, {""qid"": ""Q114101093"", ""label"": ""Salomon Maimon’s theory of invention. Scientific genius, analysis and Euclidean geometry"", ""desc"": ""scientific article published in 2021"", ""score"": 2}]"
236cf9de-2838-429c-806f-a624a1f75b8a,"Marcus, Benedikt",,,,,,0,,,0,manual,name,[]
d6ca64c0-fe6d-4581-bfc3-910fe58b0ecc,"Marcuse, Marcus",,,,,,0,,,0,manual,name,[]
e390f516-8967-4588-a425-79fa2f00172d,"Marcuse, Moses",,,,,,0,,,0,manual,name,[]
19cdaca9-e347-4bfd-be24-ba2593b5ec56,"Marcus (Ilfeld), Hartog (Hirsch)",,,,,,0,,,0,manual,name,[]
7f26a395-24e3-41e7-850a-102435654956,Marcus Isaak,,,,,,0,,,0,manual,name,[]
877862d6-2bba-4145-877a-257429333648,Marcus Issak,,,,,,0,,,0,manual,name,[]
b424cb55-99a1-403e-ba8b-df49e0d1cec9,Marcus Salomon Levin,,,,,,0,,,0,manual,name,[]
424cf040-1862-4d6f-88c1-2957697c60c8,"Marcus, Tobias",,,Q139348794,Tobias Marcus Weissenbacher,,15,search_rank_0|p31_human,Q139289029,13,manual,name,"[{""qid"": ""Q139348794"", ""label"": ""Tobias Marcus Weissenbacher"", ""desc"": """", ""score"": 15}, {""qid"": ""Q139289029"", ""label"": ""Tobias Marcus Kaiser"", ""desc"": """", ""score"": 13}]"
cdecf8b1-b6ad-4457-b113-562be1ebcbc6,Marx (Dr.),,,,,,0,,,0,manual,name,[]
d708b8de-d0d4-426d-90c9-869c52e51435,"Meldola, Abraham",,,Q123601835,"Meldola, Abraham",fonds of the State Archives of the Free and Hanseatic City of Hamburg,15,search_rank_0|name_exact,Q330335,15,manual,name,"[{""qid"": ""Q123601835"", ""label"": ""Meldola, Abraham"", ""desc"": ""fonds of the State Archives of the Free and Hanseatic City of Hamburg"", ""score"": 15}, {""qid"": ""Q330335"", ""label"": ""Abraham Meldola"", ""desc"": """", ""score"": 15}, {""qid"": ""Q132883548"", ""label"": ""Abraham Meldola"", ""desc"": """", ""score"": 11}, {""qid"": ""Q118913877"", ""label"": ""Abraham ben Raphael Meldola"", ""desc"": """", ""score"": 11}]"
a5f7433c-a672-4391-9dd1-5bb2e4f2cd01,"Mendel, Joachim",,,Q130272231,Joachim Mendel,,15,search_rank_0|p31_human,Q113805465,13,manual,name,"[{""qid"": ""Q130272231"", ""label"": ""Joachim Mendel"", ""desc"": """", ""score"": 15}, {""qid"": ""Q113805465"", ""label"": ""Joachim Mendelson"", ""desc"": ""1897--1943; Mendelsohn, Joachim; Mendelssohn, Joachim"", ""score"": 13}]"
27d1ead9-ced1-463d-b66a-4d53cb284953,Mendel Samuel,,,,,,0,,,0,manual,name,[]
91d2ace3-5e3f-4540-a8b8-9b3e8647e28c,"Mendelsohn, Moses",,,Q105372410,Moses Mendelsohn,Holocaust victim (born 1875),15,search_rank_0|p31_human,Q1632745,15,manual,name,"[{""qid"": ""Q105372410"", ""label"": ""Moses Mendelsohn"", ""desc"": ""Holocaust victim (born 1875)"", ""score"": 15}, {""qid"": ""Q1632745"", ""label"": ""Moses Mendelsohn"", ""desc"": ""deutscher Autor"", ""score"": 15}, {""qid"": ""Q76997"", ""label"": ""Moses Mendelssohn"", ""desc"": ""deutscher Philosoph, Wegbereiter der aufgeklärten Haskala"", ""score"": 11}, {""qid"": ""Q91928643"", ""label"": ""Moses Mendelsohn"", ""desc"": ""Print by anonymous"", ""score"": 6}, {""qid"": ""Q117510395"", ""label"": ""Moses Mendelsohn Cemetery"", ""desc"": ""cemetery in Suffolk County, Massachusetts, United States"", ""score"": 2}]"
dd1bfc75-abca-48c6-9400-1541f641d0ba,"Mendelssohn, Joseph",,,Q1291162,Joseph Mendelssohn,"German opinion journalist, translator and writer (1817-1856)",15,search_rank_1|p31_human|has_sitelinks,Q21254100,14,manual,name,"[{""qid"": ""Q1291162"", ""label"": ""Joseph Mendelssohn"", ""desc"": ""German opinion journalist, translator and writer (1817-1856)"", ""score"": 15}, {""qid"": ""Q21254100"", ""label"": ""Mendelssohn, Joseph (ADB)"", ""desc"": ""entry in the Allgemeine Deutsche Biographie"", ""score"": 14}, {""qid"": ""Q137862050"", ""label"": ""Mendelssohn, Joseph"", ""desc"": """", ""score"": 11}, {""qid"": ""Q96515"", ""label"": ""Joseph Mendelssohn"", ""desc"": ""German Jewish banker"", ""score"": 11}]"
f3f52b64-d6ea-4bfe-b8c5-edfdd91ae615,"Mendelssohn, Moses",,,Q27585890,"Mendelssohn, Moses",biographical article by Franz Muncker,17,search_rank_0|name_exact|has_sitelinks,Q76997,15,manual,name,"[{""qid"": ""Q27585890"", ""label"": ""Mendelssohn, Moses"", ""desc"": ""biographical article by Franz Muncker"", ""score"": 17}, {""qid"": ""Q76997"", ""label"": ""Moses Mendelssohn"", ""desc"": ""German-Jewish philosopher and theologian (1729–1786)"", ""score"": 15}, {""qid"": ""Q103957318"", ""label"": ""Mendelssohn, Moses"", ""desc"": ""encyclopedia article"", ""score"": 11}, {""qid"": ""Q1632745"", ""label"": ""Moses Mendelsohn"", ""desc"": ""German author"", ""score"": 7}, {""qid"": ""Q58129325"", ""label"": ""Moses Mendelssohn"", ""desc"": ""painting by anonymous"", ""score"": 4}, {""qid"": ""Q136223674"", ""label"": ""Moses Mendelssohn"", ""desc"": ""book 2010"", ""score"": 2}, {""qid"": ""Q1726364"", ""label"": ""Moses-Mendelssohn-Preis"", ""desc"": """", ""score"": 2}, {""qid"": ""Q62615177"", ""label"": ""Moses Mendelssohn"", ""desc"": ""Artikel in: Die Gartenlaube, 1879, Heft 36"", ""score"": 2}, {""qid"": ""Q1537723"", ""label"": ""Moses Mendelssohn Zentrum für europäisch-jüdische Studien"", ""desc"": ""Forschungsinstitut an der Universität Potsdam"", ""score"": 2}, {""qid"": ""Q87282770"", ""label"": ""Moses Mendelssohn"", ""desc"": ""episode of In Our Time"", ""score"": 0}]"
cdb8aa59-5d27-4508-8900-b40ad0a056d1,Meyer Bernhard,,,,,,0,,,0,manual,name,[]
3dc4eb17-b5bd-4736-adc8-d03567fc35ef,Meyer Gabriel,,,,,,0,,,0,manual,name,[]
c45a3876-d32c-40ee-860a-3f57e3dce28d,"Meyer, Salomon Abraham",,,,,,0,,,0,manual,name,[]
e89ef91d-1333-45fb-8bae-b59c34998ef1,"Moritz, Karl Philipp",,,Q215781,Karl Philipp Moritz,"German author, editor and essayist",20,search_rank_1|p31_human|name_exact|has_sitelinks,Q27585629,17,manual,name,"[{""qid"": ""Q215781"", ""label"": ""Karl Philipp Moritz"", ""desc"": ""German author, editor and essayist"", ""score"": 20}, {""qid"": ""Q27585629"", ""label"": ""Moritz, Karl Philipp"", ""desc"": ""entry in the Allgemeine Deutsche Biographie"", ""score"": 17}, {""qid"": ""Q139708250"", ""label"": ""Karl Philipp Moritz"", ""desc"": """", ""score"": 6}, {""qid"": ""Q111350055"", ""label"": ""Karl-Philipp-Moritz-Weg"", ""desc"": ""street in Lichtenberg district, Berlin, Germany"", ""score"": 6}, {""qid"": ""Q136277437"", ""label"": ""Karl Philipp Moritz: At the Fringe of Genius"", ""desc"": ""book 1979"", ""score"": 2}, {""qid"": ""Q116118950"", ""label"": ""Karl Philipp Moritz: Briefsteller"", ""desc"": ""GEPRIS Projekt"", ""score"": 0}, {""qid"": ""Q52391765"", ""label"": ""Karl Philipp Moritz and the Journal of Empirical Psychology: an introductory note and a series of psychiatric case reports"", ""desc"": ""scientific article published in March 1992"", ""score"": 0}, {""qid"": ""Q116079369"", ""label"": ""Karl Philipp Moritz: Werke und Briefe. Kritische und kommentierte Gesamtausgabe"", ""desc"": ""GEPRIS Projekt"", ""score"": 0}]"
b2eb22e0-f3f6-4220-a6fe-9249fa6eb141,"Moses, Jacob",,,Q111094995,Jacob Moses Rosenberg,rabbi,17,search_rank_0|p31_human|has_sitelinks,Q2906690,15,manual,name,"[{""qid"": ""Q111094995"", ""label"": ""Jacob Moses Rosenberg"", ""desc"": ""rabbi"", ""score"": 17}, {""qid"": ""Q2906690"", ""label"": ""יעקב משה טולידאנו"", ""desc"": ""רב שכיהן כרב העיר תל אביב-יפו וכשר הדתות"", ""score"": 15}, {""qid"": ""Q129850106"", ""label"": ""Jacob Marcus"", ""desc"": """", ""score"": 11}, {""qid"": ""Q130008880"", ""label"": ""Jacob Moses Normann"", ""desc"": """", ""score"": 9}, {""qid"": ""Q130120021"", ""label"": ""Aron Jacob Moses"", ""desc"": ""Bankier"", ""score"": 7}, {""qid"": ""Q15303124"", ""label"": ""יעקב משה חרל\""פ"", ""desc"": ""פוסק ומקובל, ראש ישיבות \""מרכז הרב\"" ובית זבול, רב שכונת שערי חסד בירושלים, תלמידו של הרב קוק"", ""score"": 7}, {""qid"": ""Q129079085"", ""label"": ""Jacob Moses Levy"", ""desc"": """", ""score"": 5}, {""qid"": ""Q128600651"", ""label"": ""Jacob Zwi Moses"", ""desc"": ""Person auf Jüdischem Friedhof"", ""score"": 5}, {""qid"": ""Q137141642"", ""label"": ""Jacob Moses Mecklenburg"", ""desc"": """", ""score"": 5}]"
8c48a2dc-02cb-464f-9e18-f25bbd3db010,"Moses, Jacob",,,Q111094995,Jacob Moses Rosenberg,rabbi,17,search_rank_0|p31_human|has_sitelinks,Q2906690,15,manual,name,"[{""qid"": ""Q111094995"", ""label"": ""Jacob Moses Rosenberg"", ""desc"": ""rabbi"", ""score"": 17}, {""qid"": ""Q2906690"", ""label"": ""יעקב משה טולידאנו"", ""desc"": ""רב שכיהן כרב העיר תל אביב-יפו וכשר הדתות"", ""score"": 15}, {""qid"": ""Q129850106"", ""label"": ""Jacob Marcus"", ""desc"": """", ""score"": 11}, {""qid"": ""Q130008880"", ""label"": ""Jacob Moses Normann"", ""desc"": """", ""score"": 9}, {""qid"": ""Q130120021"", ""label"": ""Aron Jacob Moses"", ""desc"": ""Bankier"", ""score"": 7}, {""qid"": ""Q15303124"", ""label"": ""יעקב משה חרל\""פ"", ""desc"": ""פוסק ומקובל, ראש ישיבות \""מרכז הרב\"" ובית זבול, רב שכונת שערי חסד בירושלים, תלמידו של הרב קוק"", ""score"": 7}, {""qid"": ""Q129079085"", ""label"": ""Jacob Moses Levy"", ""desc"": """", ""score"": 5}, {""qid"": ""Q128600651"", ""label"": ""Jacob Zwi Moses"", ""desc"": ""Person auf Jüdischem Friedhof"", ""score"": 5}, {""qid"": ""Q137141642"", ""label"": ""Jacob Moses Mecklenburg"", ""desc"": """", ""score"": 5}]"
f1d3e786-d335-48c0-a4d7-1de68a911eb6,Moses Levin,,,Q128101461,Moses Levin,,20,search_rank_0|p31_human|name_exact,Q95909691,18,manual,name,"[{""qid"": ""Q128101461"", ""label"": ""Moses Levin"", ""desc"": """", ""score"": 20}, {""qid"": ""Q95909691"", ""label"": ""Moses Levin"", ""desc"": """", ""score"": 18}, {""qid"": ""Q128836272"", ""label"": ""Moses Levin Wallach"", ""desc"": """", ""score"": 13}, {""qid"": ""Q138606781"", ""label"": ""Moses Levinsohn"", ""desc"": ""killed during WWII (1866–1942)"", ""score"": 11}, {""qid"": ""Q94795081"", ""label"": ""Moses Levin Gomperz"", ""desc"": """", ""score"": 9}, {""qid"": ""Q139588593"", ""label"": ""Moses Levin Friedländer"", ""desc"": ""ca. 1675 Zülz Schlesien - 1736"", ""score"": 7}]"
288d671a-f5ca-4d39-b282-e937615ee127,Moses von Gottfried Jakob Schaller,,,,,,0,,,0,manual,name,[]
6acb0709-3de9-4d63-8b3f-7870149711cf,Müller,,,Q8157228,Müller,family name,17,search_rank_0|name_exact|has_sitelinks,Q61390,16,manual,name,"[{""qid"": ""Q8157228"", ""label"": ""Müller"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q61390"", ""label"": ""סלומון מילר"", ""desc"": ""צפר גרמני"", ""score"": 16}, {""qid"": ""Q1958759"", ""label"": ""Müller"", ""desc"": ""chain of retail stores from Germany"", ""score"": 15}, {""qid"": ""Q6581072"", ""label"": ""weiblich"", ""desc"": ""Mensch mit weiblichem Geschlecht (Verwendung mit P21)"", ""score"": 13}, {""qid"": ""Q65928506"", ""label"": ""Müller"", ""desc"": ""female badminton player from East Germany, born around 1964"", ""score"": 12}, {""qid"": ""Q61366"", ""label"": ""פיליפ לודוויג סטטיוס מולר"", ""desc"": ""זואולוג גרמני"", ""score"": 12}, {""qid"": ""Q28053742"", ""label"": ""Werner E. G. Müller"", ""desc"": ""German biochemist"", ""score"": 12}, {""qid"": ""Q26709023"", ""label"": ""Klaus-Robert Müller"", ""desc"": ""German computer scientist"", ""score"": 12}, {""qid"": ""Q65928505"", ""label"": ""Müller"", ""desc"": ""East German badminton player, born around 1953"", ""score"": 10}, {""qid"": ""Q65928504"", ""label"": ""Müller"", ""desc"": ""West German badminton player"", ""score"": 10}, {""qid"": ""Q694116"", ""label"": ""Müller"", ""desc"": ""Handwerksberuf, dem die Herstellung von Mehl, Gewürzen, Pflanzenöl oder Futtermitteln obliegt"", ""score"": 7}]"
885fcc7e-9488-49cc-a31a-74aef3ca8098,"Nachod, Naftali",,,,,,0,,,0,manual,name,[]
645b339b-183b-4dd2-919e-097aa53f872f,"Neumann, Israel Moses",,,,,,0,,,0,manual,name,[]
ea12bbb7-59e1-4d0d-8ae3-71d389c0ff6b,"Neumann, Israel Moses (Inspektor und Oberlehrer)",,,,,,0,,,0,manual,name,[]
15a002ae-3216-4698-8107-af15cf1921b9,"Oppenheim, Isaac",,,,,,0,,,0,manual,name,[]
2d3f7289-5616-4233-a68d-dc3b6b7c8add,"Oppenheim, Madame W. J.",,,,,,0,,,0,manual,name,[]
2367c316-8468-457b-9891-9bb1241b8c3d,"Oppenheim, Veronika (Frumet)",,,,,,0,,,0,manual,name,[]
1006d3cb-a0c0-4c84-89f9-7d83d4409efc,"Ottensosser, Wolf",,,,,,0,,,0,manual,name,[]
52cae0c9-f9ee-4cd0-9734-d6e095d8e26a,"Öttinger, Moses",,,,,,0,,,0,manual,name,[]
06dc3ae8-268c-4c0b-9c86-ea5ebbfe98e7,"Pappenheimer, Salomon Seligmann",,,Q6987813,Solomon Pappenheim,Hebrew poet,17,search_rank_0|p31_human|has_sitelinks,Q29644314,15,manual,name,"[{""qid"": ""Q6987813"", ""label"": ""Solomon Pappenheim"", ""desc"": ""Hebrew poet"", ""score"": 17}, {""qid"": ""Q29644314"", ""label"": ""Shlomo Pappenheim"", ""desc"": """", ""score"": 15}]"
e2b76213-2e26-45df-870c-dde4840af1f5,Pfeifer,,,Q5903619,Howard William Pfeifer,botanist (1928-2009),18,search_rank_2|p31_human|name_exact|has_sitelinks,Q2083491,17,manual,name,"[{""qid"": ""Q5903619"", ""label"": ""Howard William Pfeifer"", ""desc"": ""botanist (1928-2009)"", ""score"": 18}, {""qid"": ""Q2083491"", ""label"": ""Pfeifer"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q21861078"", ""label"": ""Pfeifer"", ""desc"": ""mountain in the Schladminger Tauern in Styria"", ""score"": 15}, {""qid"": ""Q23864989"", ""label"": ""Pfeifer"", ""desc"": ""article in Otto's encyclopedia"", ""score"": 11}, {""qid"": ""Q52148217"", ""label"": ""Johann Friedrich Pfeiffer"", ""desc"": ""German painter (1695–1770)"", ""score"": 10}, {""qid"": ""Q7179779"", ""label"": ""Pfeifer"", ""desc"": ""unincorporated community in Ellis County, Kansas"", ""score"": 7}, {""qid"": ""Q1856621"", ""label"": ""Drei kleine Schweinchen"", ""desc"": ""group of Disney characters"", ""score"": 7}, {""qid"": ""Q207367"", ""label"": ""Pfeiffer-Drüsenfieber"", ""desc"": ""Viruserkrankung"", ""score"": 6}]"
a010cac3-4674-4ea5-b980-8181ca74debd,Pieck,,,Q111967553,Pieck,,18,search_rank_1|p31_human|name_exact,Q25630924,17,manual,name,"[{""qid"": ""Q111967553"", ""label"": ""Pieck"", ""desc"": """", ""score"": 18}, {""qid"": ""Q25630924"", ""label"": ""Pieck"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q62075435"", ""label"": ""Pieck"", ""desc"": ""family"", ""score"": 13}, {""qid"": ""Q7191438"", ""label"": ""Piecki-Migowo"", ""desc"": ""Stadtbezirk von Danzig, Polen"", ""score"": 8}, {""qid"": ""Q21649187"", ""label"": ""Piećkavičy"", ""desc"": ""village in Belarus"", ""score"": 6}, {""qid"": ""Q6526491"", ""label"": ""Piećki"", ""desc"": ""village in Kobryn district, Belarus"", ""score"": 4}, {""qid"": ""Q984240"", ""label"": ""Piecki"", ""desc"": ""Dorf in Polen"", ""score"": 4}, {""qid"": ""Q111769012"", ""label"": ""Piecka"", ""desc"": ""שם משפחה"", ""score"": 2}, {""qid"": ""Q112121104"", ""label"": ""Piecko"", ""desc"": ""שם משפחה (Piecko)"", ""score"": 2}]"
6187038c-b692-46a6-ad19-f85c1084c032,Polonus (Dr.),,,,,,0,,,0,manual,name,[]
7d0838e4-3fe8-48ef-9034-4aab318e790a,"Poper, M.",,,,,,0,,,0,manual,name,[]
49d0b912-c2a4-4b76-a888-5c047dba538c,"Prekuln, Salomon",,,,,,0,,,0,manual,name,[]
a7d5bd64-52c1-40c3-af23-b8f04ac84cdb,"Ramler, Karl Wilhelm",,,Q63617,Karl Wilhelm Ramler,German poet (1725-1798),20,search_rank_1|p31_human|name_exact|has_sitelinks,Q27588206,17,manual,name,"[{""qid"": ""Q63617"", ""label"": ""Karl Wilhelm Ramler"", ""desc"": ""German poet (1725-1798)"", ""score"": 20}, {""qid"": ""Q27588206"", ""label"": ""Ramler, Karl Wilhelm"", ""desc"": ""entry in the Allgemeine Deutsche Biographie"", ""score"": 17}, {""qid"": ""Q41333149"", ""label"": ""Karl Wilhelm Ramler"", ""desc"": ""painting by Gottfried Hempel"", ""score"": 8}]"
56080f0e-e84f-401c-8e9a-307d9faa8fe4,Rawitz,,,Q792948,Benjamin Rawitz-Castel,pianist (1946–2006),20,search_rank_1|p31_human|name_exact|has_sitelinks,Q106120883,17,manual,name,"[{""qid"": ""Q792948"", ""label"": ""Benjamin Rawitz-Castel"", ""desc"": ""pianist (1946–2006)"", ""score"": 20}, {""qid"": ""Q106120883"", ""label"": ""Rawitz"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q15841827"", ""label"": ""Rawitz"", ""desc"": ""דף פירושונים"", ""score"": 13}, {""qid"": ""Q106113380"", ""label"": ""Rawitzová"", ""desc"": ""family name"", ""score"": 6}]"
cec39b9f-c86a-442c-ae32-d68df746fd1f,"Reiß, B.",,,,,,0,,,0,manual,name,[]
173b0f8f-9038-449a-a42c-af732d8785e1,Reuben ben Abraham Levi,,,,,,0,,,0,manual,name,[]
beb88091-02f3-440e-9801-ba914a424c49,"Riess, Nathan",,,,,,0,,,0,manual,name,[]
845ffa5b-1e45-4646-914f-fb951d17e12c,"Riess, Nathan",,,,,,0,,,0,manual,name,[]
ae21824a-f34a-4f8b-83c2-e6b582d0d808,"Rochnove, Josel",,,,,,0,,,0,manual,name,[]
0dd84bba-77b6-4c7e-957d-8d2804ab2b0c,"Rodrigues-Moreira, Jacob",,,,,,0,,,0,manual,name,[]
4b4d9b7e-492a-411e-9395-4bcf78bac7da,"Salomon, Gotthold",,,Q215394,Gotthold Salomon,German rabbi and politician,15,search_rank_1|p31_human|has_sitelinks,Q21251166,14,manual,name,"[{""qid"": ""Q215394"", ""label"": ""Gotthold Salomon"", ""desc"": ""German rabbi and politician"", ""score"": 15}, {""qid"": ""Q21251166"", ""label"": ""Salomon, Gotthold (ADB)"", ""desc"": ""encyclopedic article"", ""score"": 14}]"
